block_number,timestamp,basefee_wei,basefee_gwei
14759515,2022-05-12 06:23:41,313078200369,313.078200369
14759516,2022-05-12 06:24:00,352175672346,352.175672346
14759517,2022-05-12 06:24:10,360574948093,360.574948093
14759518,2022-05-12 06:24:12,323586435883,323.586435883
14759519,2022-05-12 06:24:49,364026354162,364.026354162
14759520,2022-05-12 06:25:00,365939352089,365.939352089
14759521,2022-05-12 06:25:07,337597346221,337.597346221
14759522,2022-05-12 06:25:13,327823966475,327.823966475
14759523,2022-05-12 06:25:16,312118714216,312.118714216
14759524,2022-05-12 06:25:23,317195348064,317.195348064
14759525,2022-05-12 06:25:49,278280370323,278.280370323
14759526,2022-05-12 06:26:01,244125139762,244.125139762
14759527,2022-05-12 06:26:24,274629869353,274.629869353
14759528,2022-05-12 06:26:45,308923480117,308.923480117
14759529,2022-05-12 06:26:53,347532212881,347.532212881
14759530,2022-05-12 06:27:11,390953428251,390.953428251
14759531,2022-05-12 06:27:21,371059665745,371.059665745
14759532,2022-05-12 06:27:35,365142644773,365.142644773
14759533,2022-05-12 06:28:23,410733233148,410.733233148
14759534,2022-05-12 06:28:32,447837207199,447.837207199
14759535,2022-05-12 06:28:33,394588169031,394.588169031
14759536,2022-05-12 06:28:46,390697959435,390.697959435
14759537,2022-05-12 06:28:58,362837047061,362.837047061
14759538,2022-05-12 06:29:03,317545912662,317.545912662
14759539,2022-05-12 06:29:05,347882190401,347.882190401
14759540,2022-05-12 06:29:27,357421256315,357.421256315
14759541,2022-05-12 06:29:48,313552631225,313.552631225
14759542,2022-05-12 06:29:50,352693888893,352.693888893
14759543,2022-05-12 06:29:53,328906543334,328.906543334
14759544,2022-05-12 06:30:36,369998671446,369.998671446
14759545,2022-05-12 06:30:42,324933369762,324.933369762
14759546,2022-05-12 06:30:46,365544777061,365.544777061
14759547,2022-05-12 06:30:50,400552590890,400.55259089
14759548,2022-05-12 06:30:55,372668246458,372.668246458
14759549,2022-05-12 06:31:03,357884413271,357.884413271
14759550,2022-05-12 06:31:08,314998405278,314.998405278
14759551,2022-05-12 06:31:19,354326453327,354.326453327
14759552,2022-05-12 06:31:21,316998530560,316.99853056
14759553,2022-05-12 06:31:29,277704298800,277.7042988
14759554,2022-05-12 06:31:33,312411274230,312.41127423
14759555,2022-05-12 06:31:34,281874228800,281.8742288
14759556,2022-05-12 06:31:47,287910097968,287.910097968
14759557,2022-05-12 06:31:50,252617876623,252.617876623
14759558,2022-05-12 06:32:19,284156972216,284.156972216
14759559,2022-05-12 06:32:28,291824398741,291.824398741
14759560,2022-05-12 06:32:43,328260649602,328.260649602
14759561,2022-05-12 06:32:59,369237623037,369.237623037
14759562,2022-05-12 06:33:13,374158160526,374.158160526
14759563,2022-05-12 06:33:27,369719524909,369.719524909
14759564,2022-05-12 06:33:35,363825808138,363.825808138
14759565,2022-05-12 06:33:40,341781268697,341.781268697
14759566,2022-05-12 06:34:07,310101930994,310.101930994
14759567,2022-05-12 06:34:25,348844929211,348.844929211
14759568,2022-05-12 06:34:36,389373689481,389.373689481
14759569,2022-05-12 06:34:41,377427416054,377.427416054
14759570,2022-05-12 06:34:45,355221487090,355.22148709
14759571,2022-05-12 06:34:53,334166825983,334.166825983
14759572,2022-05-12 06:35:34,307940753600,307.9407536
14759573,2022-05-12 06:35:48,346391524016,346.391524016
14759574,2022-05-12 06:35:50,327370865227,327.370865227
14759575,2022-05-12 06:36:06,368263400237,368.263400237
14759576,2022-05-12 06:36:08,344740090194,344.740090194
14759577,2022-05-12 06:36:25,333052275798,333.052275798
14759578,2022-05-12 06:36:42,350592959041,350.592959041
14759579,2022-05-12 06:36:48,325809908596,325.809908596
14759580,2022-05-12 06:37:09,356632468082,356.632468082
14759581,2022-05-12 06:37:43,390559601288,390.559601288
14759582,2022-05-12 06:38:16,439350724895,439.350724895
14759583,2022-05-12 06:38:25,384431884284,384.431884284
14759584,2022-05-12 06:38:34,430334512797,430.334512797
14759585,2022-05-12 06:38:44,420647871110,420.64787111
14759586,2022-05-12 06:38:51,384696061480,384.69606148
14759587,2022-05-12 06:39:05,396592815800,396.5928158
14759588,2022-05-12 06:39:06,347018713825,347.018713825
14759589,2022-05-12 06:39:15,352575374114,352.575374114
14759590,2022-05-12 06:39:21,330400010806,330.400010806
14759591,2022-05-12 06:39:41,299232794080,299.23279408
14759592,2022-05-12 06:39:45,315421856782,315.421856782
14759593,2022-05-12 06:40:08,354817857440,354.81785744
14759594,2022-05-12 06:40:13,338332014467,338.332014467
14759595,2022-05-12 06:40:20,297599473277,297.599473277
14759596,2022-05-12 06:40:36,260964720198,260.964720198
14759597,2022-05-12 06:40:44,293546330792,293.546330792
14759598,2022-05-12 06:40:48,258619598816,258.619598816
14759599,2022-05-12 06:40:55,290940773169,290.940773169
14759600,2022-05-12 06:41:04,315910034309,315.910034309
14759601,2022-05-12 06:41:16,291723363543,291.723363543
14759602,2022-05-12 06:41:23,256412559863,256.412559863
14759603,2022-05-12 06:41:34,269784848794,269.784848794
14759604,2022-05-12 06:41:45,255484956841,255.484956841
14759605,2022-05-12 06:41:53,223715247038,223.715247038
14759606,2022-05-12 06:42:05,251662740307,251.662740307
14759607,2022-05-12 06:42:09,280899816475,280.899816475
14759608,2022-05-12 06:42:13,266049528013,266.049528013
14759609,2022-05-12 06:42:20,248733412815,248.733412815
14759610,2022-05-12 06:42:30,251326498176,251.326498176
14759611,2022-05-12 06:42:44,239273576355,239.273576355
14759612,2022-05-12 06:43:10,237650382468,237.650382468
14759613,2022-05-12 06:43:14,208615842868,208.615842868
14759614,2022-05-12 06:43:15,183943078897,183.943078897
14759615,2022-05-12 06:43:31,206934089364,206.934089364
14759616,2022-05-12 06:43:52,181067328194,181.067328194
14759617,2022-05-12 06:43:59,203673994538,203.673994538
14759618,2022-05-12 06:44:02,229098125366,229.098125366
14759619,2022-05-12 06:44:13,200772736701,200.772736701
14759620,2022-05-12 06:44:25,225842155635,225.842155635
14759621,2022-05-12 06:44:46,239542540653,239.542540653
14759622,2022-05-12 06:45:08,269453962905,269.453962905
14759623,2022-05-12 06:45:24,303100540035,303.100540035
14759624,2022-05-12 06:45:30,265372100315,265.372100315
14759625,2022-05-12 06:45:37,232505179661,232.505179661
14759626,2022-05-12 06:45:53,261147258300,261.1472583
14759627,2022-05-12 06:46:15,228503851013,228.503851013
14759628,2022-05-12 06:46:25,200630237192,200.630237192
14759629,2022-05-12 06:46:46,179380206410,179.38020641
14759630,2022-05-12 06:46:57,201776813266,201.776813266
14759631,2022-05-12 06:47:00,177243404457,177.243404457
14759632,2022-05-12 06:47:12,199358691768,199.358691768
14759633,2022-05-12 06:47:35,224271923016,224.271923016
14759634,2022-05-12 06:47:47,252289248104,252.289248104
14759635,2022-05-12 06:47:55,220753092091,220.753092091
14759636,2022-05-12 06:48:39,248335388878,248.335388878
14759637,2022-05-12 06:48:46,279364713719,279.364713719
14759638,2022-05-12 06:48:54,314275004537,314.275004537
14759639,2022-05-12 06:48:58,319109379918,319.109379918
14759640,2022-05-12 06:49:08,282997589641,282.997589641
14759641,2022-05-12 06:49:36,318370253121,318.370253121
14759642,2022-05-12 06:49:46,330812196438,330.812196438
14759643,2022-05-12 06:50:05,291268736970,291.26873697
14759644,2022-05-12 06:50:28,327627510001,327.627510001
14759645,2022-05-12 06:50:45,368568280487,368.568280487
14759646,2022-05-12 06:51:09,377767047559,377.767047559
14759647,2022-05-12 06:51:14,352237292345,352.237292345
14759648,2022-05-12 06:51:22,333338229385,333.338229385
14759649,2022-05-12 06:51:24,298096529294,298.096529294
14759650,2022-05-12 06:51:44,320478491129,320.478491129
14759651,2022-05-12 06:51:50,331390014603,331.390014603
14759652,2022-05-12 06:52:13,347607800064,347.607800064
14759653,2022-05-12 06:52:19,313414090043,313.414090043
14759654,2022-05-12 06:52:21,286391138044,286.391138044
14759655,2022-05-12 06:52:36,281534373930,281.53437393
14759656,2022-05-12 06:52:40,280899954988,280.899954988
14759657,2022-05-12 06:52:57,295359359759,295.359359759
14759658,2022-05-12 06:53:03,283960012992,283.960012992
14759659,2022-05-12 06:53:06,263014829361,263.014829361
14759660,2022-05-12 06:53:20,281345195126,281.345195126
14759661,2022-05-12 06:53:37,294283813208,294.283813208
14759662,2022-05-12 06:53:46,278560981991,278.560981991
14759663,2022-05-12 06:53:52,266863621380,266.86362138
14759664,2022-05-12 06:54:42,293542933870,293.54293387
14759665,2022-05-12 06:54:53,330198422803,330.198422803
14759666,2022-05-12 06:55:54,371422102682,371.422102682
14759667,2022-05-12 06:55:56,351280860132,351.280860132
14759668,2022-05-12 06:56:00,346339826017,346.339826017
14759669,2022-05-12 06:56:02,329496359185,329.496359185
14759670,2022-05-12 06:56:08,315001464795,315.001464795
14759671,2022-05-12 06:56:11,300905858247,300.905858247
14759672,2022-05-12 06:56:24,303026079920,303.02607992
14759673,2022-05-12 06:56:26,271412633633,271.412633633
14759674,2022-05-12 06:56:39,289780289908,289.780289908
14759675,2022-05-12 06:56:42,275209163214,275.209163214
14759676,2022-05-12 06:56:52,261499845544,261.499845544
14759677,2022-05-12 06:57:17,232879885991,232.879885991
14759678,2022-05-12 06:57:34,261986238813,261.986238813
14759679,2022-05-12 06:57:40,294703584280,294.70358428
14759680,2022-05-12 06:58:02,331521863306,331.521863306
14759681,2022-05-12 06:58:05,320760968693,320.760968693
14759682,2022-05-12 06:58:10,308397914037,308.397914037
14759683,2022-05-12 06:58:14,283023336831,283.023336831
14759684,2022-05-12 06:58:15,247923303832,247.923303832
14759685,2022-05-12 06:58:22,278852215303,278.852215303
14759686,2022-05-12 06:58:46,313675927790,313.67592779
14759687,2022-05-12 06:58:53,301599083053,301.599083053
14759688,2022-05-12 06:58:57,284861823565,284.861823565
14759689,2022-05-12 06:59:10,303295725371,303.295725371
14759690,2022-05-12 06:59:28,341154642092,341.154642092
14759691,2022-05-12 06:59:34,363570884474,363.570884474
14759692,2022-05-12 06:59:41,365208304725,365.208304725
14759693,2022-05-12 06:59:49,350570478922,350.570478922
14759694,2022-05-12 06:59:57,350277948942,350.277948942
14759695,2022-05-12 07:00:05,328647564851,328.647564851
14759696,2022-05-12 07:00:06,300773420233,300.773420233
14759697,2022-05-12 07:00:07,292482936653,292.482936653
14759698,2022-05-12 07:00:10,277025408637,277.025408637
14759699,2022-05-12 07:00:20,259558109948,259.558109948
14759700,2022-05-12 07:00:28,291668016365,291.668016365
14759701,2022-05-12 07:00:37,287565266041,287.565266041
14759702,2022-05-12 07:00:48,319659318257,319.659318257
14759703,2022-05-12 07:00:51,303358602991,303.358602991
14759704,2022-05-12 07:00:58,300100582155,300.100582155
14759705,2022-05-12 07:01:09,304954706570,304.95470657
14759706,2022-05-12 07:01:33,343062232978,343.062232978
14759707,2022-05-12 07:01:51,385942450926,385.942450926
14759708,2022-05-12 07:02:39,434132746556,434.132746556
14759709,2022-05-12 07:02:52,488365926024,488.365926024
14759710,2022-05-12 07:03:12,542053724445,542.053724445
14759711,2022-05-12 07:03:22,609736151537,609.736151537
14759712,2022-05-12 07:03:31,566785518961,566.785518961
14759713,2022-05-12 07:03:34,551195964948,551.195964948
14759714,2022-05-12 07:03:40,500480428807,500.480428807
14759715,2022-05-12 07:03:51,481861560066,481.861560066
14759716,2022-05-12 07:04:15,542028456878,542.028456878
14759717,2022-05-12 07:04:24,577000019221,577.000019221
14759718,2022-05-12 07:04:29,533166274444,533.166274444
14759719,2022-05-12 07:04:45,528320663719,528.320663719
14759720,2022-05-12 07:04:50,493313866466,493.313866466
14759721,2022-05-12 07:04:58,463976478457,463.976478457
14759722,2022-05-12 07:05:00,449663498682,449.663498682
14759723,2022-05-12 07:05:14,446720750325,446.720750325
14759724,2022-05-12 07:05:18,403424931854,403.424931854
14759725,2022-05-12 07:05:43,453823280011,453.823280011
14759726,2022-05-12 07:06:10,510544767196,510.544767196
14759727,2022-05-12 07:06:25,562332243588,562.332243588
14759728,2022-05-12 07:06:42,600512663802,600.512663802
14759729,2022-05-12 07:06:56,599877752181,599.877752181
14759730,2022-05-12 07:07:02,566606445632,566.606445632
14759731,2022-05-12 07:07:04,511694682708,511.694682708
14759732,2022-05-12 07:07:20,448313407777,448.313407777
14759733,2022-05-12 07:08:16,504341155493,504.341155493
14759734,2022-05-12 07:09:27,567300897749,567.300897749
14759735,2022-05-12 07:09:44,638141075030,638.14107503
14759736,2022-05-12 07:09:48,717896514311,717.896514311
14759737,2022-05-12 07:10:28,807308957155,807.308957155
14759738,2022-05-12 07:10:32,749838415303,749.838415303
14759739,2022-05-12 07:10:40,719125746159,719.125746159
14759740,2022-05-12 07:11:16,785093254296,785.093254296
14759741,2022-05-12 07:11:25,727213287830,727.21328783
14759742,2022-05-12 07:11:34,698307189891,698.307189891
14759743,2022-05-12 07:12:11,752738123769,752.738123769
14759744,2022-05-12 07:12:14,743669496487,743.669496487
14759745,2022-05-12 07:12:19,737125007810,737.12500781
14759746,2022-05-12 07:12:23,661481277546,661.481277546
14759747,2022-05-12 07:12:28,649066040183,649.066040183
14759748,2022-05-12 07:12:37,615406346170,615.40634617
14759749,2022-05-12 07:12:43,692283047181,692.283047181
14759750,2022-05-12 07:12:48,637118703328,637.118703328
14759751,2022-05-12 07:12:56,632496068264,632.496068264
14759752,2022-05-12 07:13:31,711534263296,711.534263296
14759753,2022-05-12 07:13:39,703933268766,703.933268766
14759754,2022-05-12 07:13:50,672320233284,672.320233284
14759755,2022-05-12 07:13:54,637020689485,637.020689485
14759756,2022-05-12 07:13:59,564087893470,564.08789347
14759757,2022-05-12 07:14:04,594836797615,594.836797615
14759758,2022-05-12 07:14:08,530194489909,530.194489909
14759759,2022-05-12 07:14:25,591760165974,591.760165974
14759760,2022-05-12 07:14:34,611205555762,611.205555762
14759761,2022-05-12 07:14:38,574175925553,574.175925553
14759762,2022-05-12 07:14:58,583842407793,583.842407793
14759763,2022-05-12 07:15:04,611055117536,611.055117536
14759764,2022-05-12 07:15:51,687353710094,687.353710094
14759765,2022-05-12 07:16:05,773247484196,773.247484196
14759766,2022-05-12 07:16:51,842395800642,842.395800642
14759767,2022-05-12 07:17:28,947570839581,947.570839581
14759768,2022-05-12 07:17:36,1044615170031,1044.615170031
14759769,2022-05-12 07:17:43,949938267352,949.938267352
14759770,2022-05-12 07:18:55,1068527437441,1068.527437441
14759771,2022-05-12 07:19:37,1202068773158,1202.068773158
14759772,2022-05-12 07:19:47,1352188204502,1352.188204502
14759773,2022-05-12 07:20:05,1337916924383,1337.916924383
14759774,2022-05-12 07:20:25,1303750183108,1303.750183108
14759775,2022-05-12 07:20:28,1260487047668,1260.487047668
14759776,2022-05-12 07:20:34,1159028761436,1159.028761436
14759777,2022-05-12 07:20:36,1112088551013,1112.088551013
14759778,2022-05-12 07:20:49,1031473968214,1031.473968214
14759779,2022-05-12 07:21:00,980439568555,980.439568555
14759780,2022-05-12 07:21:11,994116626082,994.116626082
14759781,2022-05-12 07:21:12,883126611733,883.126611733
14759782,2022-05-12 07:21:18,882889569173,882.889569173
14759783,2022-05-12 07:21:28,809650842074,809.650842074
14759784,2022-05-12 07:21:54,871979286545,871.979286545
14759785,2022-05-12 07:21:56,769050480971,769.050480971
14759786,2022-05-12 07:22:02,768101254780,768.10125478
14759787,2022-05-12 07:22:23,742746027533,742.746027533
14759788,2022-05-12 07:22:31,751554654994,751.554654994
14759789,2022-05-12 07:22:33,671729517379,671.729517379
14759790,2022-05-12 07:23:05,755590862886,755.590862886
14759791,2022-05-12 07:23:12,788692744489,788.692744489
14759792,2022-05-12 07:23:49,841703077627,841.703077627
14759793,2022-05-12 07:23:50,736490192924,736.490192924
14759794,2022-05-12 07:24:07,776131888031,776.131888031
14759795,2022-05-12 07:24:24,802043316291,802.043316291
14759796,2022-05-12 07:24:28,727950721825,727.950721825
14759797,2022-05-12 07:24:30,719760414797,719.760414797
14759798,2022-05-12 07:24:50,728131391666,728.131391666
14759799,2022-05-12 07:24:54,652972186926,652.972186926
14759800,2022-05-12 07:25:16,734511238736,734.511238736
14759801,2022-05-12 07:25:45,825277914179,825.277914179
14759802,2022-05-12 07:26:04,790879626967,790.879626967
14759803,2022-05-12 07:26:41,889451156903,889.451156903
14759804,2022-05-12 07:26:43,870645365043,870.645365043
14759805,2022-05-12 07:26:46,776628071933,776.628071933
14759806,2022-05-12 07:26:48,703826944642,703.826944642
14759807,2022-05-12 07:26:54,698493956347,698.493956347
14759808,2022-05-12 07:27:22,785778275606,785.778275606
14759809,2022-05-12 07:27:52,883883991150,883.88399115
14759810,2022-05-12 07:28:13,920136964948,920.136964948
14759811,2022-05-12 07:28:14,815682422588,815.682422588
14759812,2022-05-12 07:28:24,814409509384,814.409509384
14759813,2022-05-12 07:28:35,765931891926,765.931891926
14759814,2022-05-12 07:29:07,861643198256,861.643198256
14759815,2022-05-12 07:29:29,882052853397,882.052853397
14759816,2022-05-12 07:29:40,846980983910,846.98098391
14759817,2022-05-12 07:30:01,838648116780,838.64811678
14759818,2022-05-12 07:30:11,804465064146,804.465064146
14759819,2022-05-12 07:30:16,718406683187,718.406683187
14759820,2022-05-12 07:30:43,808143634271,808.143634271
14759821,2022-05-12 07:30:46,764160567035,764.160567035
14759822,2022-05-12 07:30:52,704553794901,704.553794901
14759823,2022-05-12 07:31:50,792564564783,792.564564783
14759824,2022-05-12 07:32:03,841530931460,841.53093146
14759825,2022-05-12 07:32:25,870023326487,870.023326487
14759826,2022-05-12 07:32:51,909662382829,909.662382829
14759827,2022-05-12 07:33:07,821858403888,821.858403888
14759828,2022-05-12 07:33:32,884116287419,884.116287419
14759829,2022-05-12 07:33:33,807762052415,807.762052415
14759830,2022-05-12 07:34:17,847763911269,847.763911269
14759831,2022-05-12 07:34:29,844361647836,844.361647836
14759832,2022-05-12 07:34:32,741123064986,741.123064986
14759833,2022-05-12 07:34:58,811481331582,811.481331582
14759834,2022-05-12 07:35:01,728731638712,728.731638712
14759835,2022-05-12 07:35:04,669527810374,669.527810374
14759836,2022-05-12 07:35:10,729494375577,729.494375577
14759837,2022-05-12 07:35:33,730337664996,730.337664996
14759838,2022-05-12 07:35:45,681235292710,681.23529271
14759839,2022-05-12 07:35:58,686203814193,686.203814193
14759840,2022-05-12 07:36:16,764615397665,764.615397665
14759841,2022-05-12 07:36:31,762555547160,762.55554716
14759842,2022-05-12 07:36:43,745057472544,745.057472544
14759843,2022-05-12 07:36:45,656542645074,656.542645074
14759844,2022-05-12 07:36:59,581308435360,581.30843536
14759845,2022-05-12 07:37:23,653895960915,653.895960915
14759846,2022-05-12 07:37:31,666763532700,666.7635327
14759847,2022-05-12 07:37:33,641558040757,641.558040757
14759848,2022-05-12 07:37:36,589401333377,589.401333377
14759849,2022-05-12 07:37:39,587527897136,587.527897136
14759850,2022-05-12 07:37:47,569730565725,569.730565725
14759851,2022-05-12 07:37:49,525103795318,525.103795318
14759852,2022-05-12 07:38:19,517132733614,517.132733614
14759853,2022-05-12 07:38:20,524423684598,524.423684598
14759854,2022-05-12 07:38:24,506085630255,506.085630255
14759855,2022-05-12 07:38:42,522258586957,522.258586957
14759856,2022-05-12 07:38:48,473356429271,473.356429271
14759857,2022-05-12 07:38:50,532524168393,532.524168393
14759858,2022-05-12 07:39:21,550065776324,550.065776324
14759859,2022-05-12 07:39:25,504017858710,504.01785871
14759860,2022-05-12 07:39:55,541687693019,541.687693019
14759861,2022-05-12 07:39:57,489314397231,489.314397231
14759862,2022-05-12 07:40:14,538973171103,538.973171103
14759863,2022-05-12 07:40:22,506715806789,506.715806789
14759864,2022-05-12 07:40:29,465945115365,465.945115365
14759865,2022-05-12 07:40:38,470829793189,470.829793189
14759866,2022-05-12 07:41:06,512981773125,512.981773125
14759867,2022-05-12 07:41:13,470473572459,470.473572459
14759868,2022-05-12 07:42:48,529208953009,529.208953009
14759869,2022-05-12 07:42:53,546834237138,546.834237138
14759870,2022-05-12 07:43:00,615160067729,615.160067729
14759871,2022-05-12 07:43:08,604590115750,604.59011575
14759872,2022-05-12 07:43:10,547124686789,547.124686789
14759873,2022-05-12 07:43:16,516412489995,516.412489995
14759874,2022-05-12 07:43:30,517346784343,517.346784343
14759875,2022-05-12 07:43:44,499473399852,499.473399852
14759876,2022-05-12 07:43:46,492330375805,492.330375805
14759877,2022-05-12 07:43:58,485413326855,485.413326855
14759878,2022-05-12 07:44:00,432169487844,432.169487844
14759879,2022-05-12 07:44:22,486158495204,486.158495204
14759880,2022-05-12 07:44:25,463235607638,463.235607638
14759881,2022-05-12 07:44:30,447530533216,447.530533216
14759882,2022-05-12 07:45:43,503400476135,503.400476135
14759883,2022-05-12 07:46:19,566297569589,566.297569589
14759884,2022-05-12 07:46:41,637061896759,637.061896759
14759885,2022-05-12 07:46:49,611245209907,611.245209907
14759886,2022-05-12 07:47:02,576699864533,576.699864533
14759887,2022-05-12 07:47:05,587468290548,587.468290548
14759888,2022-05-12 07:47:13,542948966548,542.948966548
14759889,2022-05-12 07:47:17,549729023669,549.729023669
14759890,2022-05-12 07:47:24,516588769454,516.588769454
14759891,2022-05-12 07:47:29,476736068210,476.73606821
14759892,2022-05-12 07:48:08,536289598342,536.289598342
14759893,2022-05-12 07:48:17,585072211621,585.072211621
14759894,2022-05-12 07:48:29,537120762327,537.120762327
14759895,2022-05-12 07:48:45,545559879356,545.559879356
14759896,2022-05-12 07:49:25,613666624557,613.666624557
14759897,2022-05-12 07:50:36,690358373352,690.358373352
14759898,2022-05-12 07:51:02,626368808348,626.368808348
14759899,2022-05-12 07:51:13,704603439121,704.603439121
14759900,2022-05-12 07:51:15,732001000592,732.001000592
14759901,2022-05-12 07:51:20,662826019643,662.826019643
14759902,2022-05-12 07:51:50,745568342640,745.56834264
14759903,2022-05-12 07:51:58,759118175463,759.118175463
14759904,2022-05-12 07:52:10,702826416807,702.826416807
14759905,2022-05-12 07:52:15,657764507817,657.764507817
14759906,2022-05-12 07:52:17,610259794729,610.259794729
14759907,2022-05-12 07:52:20,595532727172,595.532727172
14759908,2022-05-12 07:52:37,600528169831,600.528169831
14759909,2022-05-12 07:52:39,545161269153,545.161269153
14759910,2022-05-12 07:52:56,546553352082,546.553352082
14759911,2022-05-12 07:53:26,594639448484,594.639448484
14759912,2022-05-12 07:53:35,570168806258,570.168806258
14759913,2022-05-12 07:53:43,526810526578,526.810526578
14759914,2022-05-12 07:53:51,494993835556,494.993835556
14759915,2022-05-12 07:54:03,535829024386,535.829024386
14759916,2022-05-12 07:54:06,509435805763,509.435805763
14759917,2022-05-12 07:54:26,532250586907,532.250586907
14759918,2022-05-12 07:55:31,598769149562,598.769149562
14759919,2022-05-12 07:55:42,646098081870,646.09808187
14759920,2022-05-12 07:55:43,566699692887,566.699692887
14759921,2022-05-12 07:55:45,499815888810,499.81588881
14759922,2022-05-12 07:55:51,474493981937,474.493981937
14759923,2022-05-12 07:55:59,477283960475,477.283960475
14759924,2022-05-12 07:56:34,421956627549,421.956627549
14759925,2022-05-12 07:56:35,461838114892,461.838114892
14759926,2022-05-12 07:57:07,519164575271,519.164575271
14759927,2022-05-12 07:57:25,544500978990,544.50097899
14759928,2022-05-12 07:57:30,499415394966,499.415394966
14759929,2022-05-12 07:57:49,506436979814,506.436979814
14759930,2022-05-12 07:57:56,495243946024,495.243946024
14759931,2022-05-12 07:58:55,557111755339,557.111755339
14759932,2022-05-12 07:59:03,554740325586,554.740325586
14759933,2022-05-12 07:59:18,533711076494,533.711076494
14759934,2022-05-12 07:59:49,547324974585,547.324974585
14759935,2022-05-12 08:00:21,529702807557,529.702807557
14759936,2022-05-12 08:00:26,543834669304,543.834669304
14759937,2022-05-12 08:00:27,491807108864,491.807108864
14759938,2022-05-12 08:00:58,461766502609,461.766502609
14759939,2022-05-12 08:01:06,519455045652,519.455045652
14759940,2022-05-12 08:01:17,530407383013,530.407383013
14759941,2022-05-12 08:01:21,490998487116,490.998487116
14759942,2022-05-12 08:01:55,535000456794,535.000456794
14759943,2022-05-12 08:02:37,590494867608,590.494867608
14759944,2022-05-12 08:02:43,539658008202,539.658008202
14759945,2022-05-12 08:03:01,535904598648,535.904598648
14759946,2022-05-12 08:03:22,531768841302,531.768841302
14759947,2022-05-12 08:03:54,516807307814,516.807307814
14759948,2022-05-12 08:04:15,541542776708,541.542776708
14759949,2022-05-12 08:04:34,525480825543,525.480825543
14759950,2022-05-12 08:04:53,480097855530,480.09785553
14759951,2022-05-12 08:04:57,507644915991,507.644915991
14759952,2022-05-12 08:05:02,450519701281,450.519701281
14759953,2022-05-12 08:05:13,409862614663,409.862614663
14759954,2022-05-12 08:05:28,369263540163,369.263540163
14759955,2022-05-12 08:05:39,415367148630,415.36714863
14759956,2022-05-12 08:06:06,467244645884,467.244645884
14759957,2022-05-12 08:06:34,504185829388,504.185829388
14759958,2022-05-12 08:06:38,451104098386,451.104098386
14759959,2022-05-12 08:06:42,481561673557,481.561673557
14759960,2022-05-12 08:06:49,449264155220,449.26415522
14759961,2022-05-12 08:06:50,404228622856,404.228622856
14759962,2022-05-12 08:07:11,454258241112,454.258241112
14759963,2022-05-12 08:07:20,450409965925,450.409965925
14759964,2022-05-12 08:07:22,408813002864,408.813002864
14759965,2022-05-12 08:08:08,459847242212,459.847242212
14759966,2022-05-12 08:08:17,461089708843,461.089708843
14759967,2022-05-12 08:08:27,434124287388,434.124287388
14759968,2022-05-12 08:08:28,403851129450,403.85112945
14759969,2022-05-12 08:08:34,364849657591,364.849657591
14759970,2022-05-12 08:08:51,410333728326,410.333728326
14759971,2022-05-12 08:08:53,410660607012,410.660607012
14759972,2022-05-12 08:09:04,379309623001,379.309623001
14759973,2022-05-12 08:09:12,402114985022,402.114985022
14759974,2022-05-12 08:09:36,422402071376,422.402071376
14759975,2022-05-12 08:09:56,451173065280,451.17306528
14759976,2022-05-12 08:09:59,410009733402,410.009733402
14759977,2022-05-12 08:10:23,434552745206,434.552745206
14759978,2022-05-12 08:10:54,449054016560,449.05401656
14759979,2022-05-12 08:10:58,434873865852,434.873865852
14759980,2022-05-12 08:11:18,446963809104,446.963809104
14759981,2022-05-12 08:11:26,422919748565,422.919748565
14759982,2022-05-12 08:11:45,438727174190,438.72717419
14759983,2022-05-12 08:12:19,394688639836,394.688639836
14759984,2022-05-12 08:12:29,432820170434,432.820170434
14759985,2022-05-12 08:13:25,395064596096,395.064596096
14759986,2022-05-12 08:13:35,444399597831,444.399597831
14759987,2022-05-12 08:13:45,499947734698,499.947734698
14759988,2022-05-12 08:13:46,480541575948,480.541575948
14759989,2022-05-12 08:14:03,504060293816,504.060293816
14759990,2022-05-12 08:14:05,454499632355,454.499632355
14759991,2022-05-12 08:14:15,435596227571,435.596227571
14759992,2022-05-12 08:14:25,410872057349,410.872057349
14759993,2022-05-12 08:14:28,367615998405,367.615998405
14759994,2022-05-12 08:15:18,413557119835,413.557119835
14759995,2022-05-12 08:15:23,446363368926,446.363368926
14759996,2022-05-12 08:15:34,400058451367,400.058451367
14759997,2022-05-12 08:16:00,446544469969,446.544469969
14759998,2022-05-12 08:16:10,425050952439,425.050952439
14759999,2022-05-12 08:16:31,438657980639,438.657980639
14760000,2022-05-12 08:16:38,405166223896,405.166223896
14760001,2022-05-12 08:17:21,407705039347,407.705039347
14760002,2022-05-12 08:17:22,412842432019,412.842432019
14760003,2022-05-12 08:17:36,427313700279,427.313700279
14760004,2022-05-12 08:17:41,385308853292,385.308853292
14760005,2022-05-12 08:18:06,429756717688,429.756717688
14760006,2022-05-12 08:18:11,400592703402,400.592703402
14760007,2022-05-12 08:18:31,381980276322,381.980276322
14760008,2022-05-12 08:18:51,406837872910,406.83787291
14760009,2022-05-12 08:19:11,366095250082,366.095250082
14760010,2022-05-12 08:19:22,330397793425,330.397793425
14760011,2022-05-12 08:19:42,371649846962,371.649846962
14760012,2022-05-12 08:19:55,418050559487,418.050559487
