timestamp,basefee_wei,basefee_gwei,block_number
2022-07-01 08:59:03,15178484712,15.178484712,0xe5b922
2022-07-01 08:59:09,14822989138,14.822989138,0xe5b923
2022-07-01 08:59:24,14661155819,14.661155819,0xe5b924
2022-07-01 08:59:28,13672016140,13.67201614,0xe5b925
2022-07-01 08:59:38,14455863932,14.455863932,0xe5b926
2022-07-01 08:59:45,13191257186,13.191257186,0xe5b927
2022-07-01 08:59:46,11721258113,11.721258113,0xe5b928
2022-07-01 09:00:41,13185872292,13.185872292,0xe5b929
2022-07-01 09:00:47,14832582810,14.83258281,0xe5b92a
2022-07-01 09:00:57,14739410218,14.739410218,0xe5b92b
2022-07-01 09:01:02,13464771940,13.46477194,0xe5b92c
2022-07-01 09:01:08,12696136669,12.696136669,0xe5b92d
2022-07-01 09:01:21,12077986744,12.077986744,0xe5b92e
2022-07-01 09:01:32,11203690674,11.203690674,0xe5b92f
2022-07-01 09:01:34,11815147684,11.815147684,0xe5b930
2022-07-01 09:01:35,10756632148,10.756632148,0xe5b931
2022-07-01 09:01:48,11455895794,11.455895794,0xe5b932
2022-07-01 09:02:07,12427760627,12.427760627,0xe5b933
2022-07-01 09:02:08,11377353768,11.377353768,0xe5b934
2022-07-01 09:02:29,11635594668,11.635594668,0xe5b935
2022-07-01 09:02:36,11733051554,11.733051554,0xe5b936
2022-07-01 09:02:49,11295040020,11.29504002,0xe5b937
2022-07-01 09:02:59,11714146056,11.714146056,0xe5b938
2022-07-01 09:03:04,10703953634,10.703953634,0xe5b939
2022-07-01 09:03:11,9365959430,9.36595943,0xe5b93a
2022-07-01 09:03:49,10536495245,10.536495245,0xe5b93b
2022-07-01 09:03:57,11683751138,11.683751138,0xe5b93c
2022-07-01 09:04:38,13143273255,13.143273255,0xe5b93d
2022-07-01 09:04:49,13854028723,13.854028723,0xe5b93e
2022-07-01 09:04:54,13227765076,13.227765076,0xe5b93f
2022-07-01 09:04:55,11712445551,11.712445551,0xe5b940
2022-07-01 09:05:14,11675075628,11.675075628,0xe5b941
2022-07-01 09:05:19,10850237373,10.850237373,0xe5b942
2022-07-01 09:05:29,10620235127,10.620235127,0xe5b943
2022-07-01 09:05:45,11394947383,11.394947383,0xe5b944
2022-07-01 09:05:55,10771078510,10.77107851,0xe5b945
