scenario,mu,nu,H,avg_vault_balance,vault_balance_std,avg_deficit,deficit_std,time_underfunded_pct,time_overfunded_pct,max_deficit,max_surplus,avg_fee,fee_std,fee_cv,fee_95th_percentile,fee_99th_percentile,fee_volatility,l1_tracking_error,response_lag,overpayment_ratio,vault_utilization,insolvency_probability,insolvency_duration,fee_shock_frequency,var_95_deficit,deficit_correction_efficiency,l1_sensitivity,demand_elasticity_realized
May_2023_PEPE_Crisis,0.3,0.7,12,1005.3966608322162,0.2381803730625495,-5.39666083221621,0.23818037306254952,0.0,100.0,-2.8567899867922506,5.638328650751305,0.0002700487544563221,0.0021882666324601224,8.103228014754848,2.7689640115311914e-05,0.0068185079506810475,7.287529398808882e-05,0.3129794794552645,0,11.972132325220416,1.0053966608322162,0.0,0,0.0,-5.205851133007945,1.0,0.051169315119337734,2.85162388093743e-07
Recent_Low_Fees,0.3,0.7,12,1005.5946048604889,0.22328722232656087,-5.594604860488814,0.2232872223265609,0.0,100.0,-2.831532615435208,5.6219279808022975,0.000270008880626973,0.002187943514917931,8.103227974714853,2.7685551489257368e-05,0.006817501136249939,7.286453327827001e-05,0.31303648872635836,0,9894.479080775405,1.005594604860489,0.0,0,0.0,-5.619278963334193,1.0,0.05106965369913289,4.670335302384914e-07
July_2022_Spike,0.3,0.7,18,1005.39828172648,0.2192786642625873,-5.398281726480012,0.2192786642625873,0.0,100.0,-2.684769043401616,5.461355372253479,0.00027001803162469485,0.0021880176700201817,8.103227983905034,2.768648982420842e-05,0.006817732198997506,7.28670027742588e-05,0.31305291366462307,0,63.83645034847096,1.00539828172648,0.0,0,0.0,-5.386871500132645,1.0,0.05107896089394522,6.469530911206033e-07
May_2022_UST_Crash,0.3,0.7,18,1005.0661875812095,0.2335033701145928,-5.0661875812094985,0.23350337011459282,0.0,100.0,-2.6565099146168905,5.296404943435277,0.0002700405833610606,0.0021882004179966264,8.103228006550667,2.768880225866444e-05,0.006818301630476504,7.287308881793946e-05,0.3188251485470802,0,11.681990377424885,1.0050661875812095,0.0,0,0.0,-4.874710826375923,1.0,0.0495777298247525,2.700218773232353e-08
May_2023_PEPE_Crisis,0.3,0.7,18,1004.5070847928259,0.21569649521084772,-4.507084792825953,0.21569649521084772,0.0,100.0,-2.2988867144782716,4.745501173428238,0.0002700487544563221,0.0021882666324601224,8.103228014754848,2.7689640115311914e-05,0.0068185079506810475,7.287529398808882e-05,0.3129794794552645,0,10.085715861944376,1.004507084792826,0.0,0,0.0,-4.312924584225158,1.0,0.051169315119337734,0.00036939972443471796
Recent_Low_Fees,0.3,0.7,18,1005.8424042202719,0.21936581907076422,-5.842404220271885,0.2193658190707642,0.0,100.0,-3.136710882665284,5.86944423475245,0.000270008880626973,0.002187943514917931,8.103227974714853,2.7685551489257368e-05,0.006817501136249939,7.286453327827001e-05,0.31303648872635836,0,10330.079717864297,1.0058424042202718,0.0,0,0.0,-5.867102107667682,1.0,0.05106965369913289,3.5194638313264756e-07
July_2022_Spike,0.3,0.7,36,1005.6434240301523,0.19843515286774974,-5.64342403015235,0.19843515286774976,0.0,100.0,-3.276161974530737,5.704822427929571,0.00027001803162469485,0.0021880176700201817,8.103227983905034,2.768648982420842e-05,0.006817732198997506,7.28670027742588e-05,0.31305291366462307,0,66.67852548055964,1.0056434240301524,0.0,0,0.0,-5.630341208434021,1.0,0.05107896089394522,7.825039993133242e-10
May_2022_UST_Crash,0.3,0.7,36,1005.381587125719,0.24388164991661704,-5.381587125718895,0.24388164991661707,0.0,100.0,-2.7848165202518658,5.61241937958448,0.0002700405833610606,0.0021882004179966264,8.103228006550667,2.768880225866444e-05,0.006818301630476504,7.287308881793946e-05,0.3188251485470802,0,12.375953879932878,1.005381587125719,0.0,0,0.0,-5.190692183553528,1.0,0.0495777298247525,9.896359243637723e-06
May_2023_PEPE_Crisis,0.3,0.7,36,1004.6469134435984,0.23011421375664212,-4.646913443598447,0.23011421375664212,0.0,100.0,-2.27763613326465,4.8878475746115555,0.0002700487544563221,0.0021882666324601224,8.103228014754848,2.7689640115311914e-05,0.0068185079506810475,7.287529398808882e-05,0.3129794794552645,0,10.386251111563197,1.0046469134435982,0.0,0,0.0,-4.455181600419792,1.0,0.051169315119337734,3.719457662568894e-05
Recent_Low_Fees,0.3,0.7,36,1005.414589566738,0.2249423622227795,-5.414589566737922,0.22494236222277955,0.0,100.0,-2.674415601358419,5.44242330415841,0.000270008880626973,0.002187943514917931,8.103227974714853,2.7685551489257368e-05,0.006817501136249939,7.286453327827001e-05,0.31303648872635836,0,9578.567855902933,1.005414589566738,0.0,0,0.0,-5.43962901627674,1.0,0.05106965369913289,8.358942468307262e-09
July_2022_Spike,0.3,0.7,72,1004.9467763985115,0.20317127271759097,-4.946776398511463,0.20317127271759097,0.0,100.0,-2.5106813838958715,5.009155517959812,0.00027001803162469485,0.0021880176700201817,8.103227983905034,2.768648982420842e-05,0.006817732198997506,7.28670027742588e-05,0.31305291366462307,0,58.556500491195244,1.0049467763985114,0.0,0,0.0,-4.934557610143889,1.0,0.05107896089394522,3.2774489569510205e-08
May_2022_UST_Crash,0.3,0.7,72,1004.7251884147497,0.239066072165488,-4.72518841474972,0.23906607216548803,0.0,100.0,-2.2437439601496862,4.956082133090604,0.0002700405833610606,0.0021882004179966264,8.103228006550667,2.768880225866444e-05,0.006818301630476504,7.287308881793946e-05,0.3188251485470802,0,10.93460439524103,1.0047251884147497,0.0,0,0.0,-4.534404625873873,1.0,0.0495777298247525,3.4879358072103193e-09
May_2023_PEPE_Crisis,0.3,0.7,72,1005.4442288816828,0.2268453042007453,-5.444228881682841,0.2268453042007453,0.0,100.0,-3.092580504797411,5.684455000442199,0.0002700487544563221,0.0021882666324601224,8.103228014754848,2.7689640115311914e-05,0.0068185079506810475,7.287529398808882e-05,0.3129794794552645,0,12.06940830569127,1.0054442288816827,0.0,0,0.0,-5.251896431837724,1.0,0.051169315119337734,7.131463001255362e-07
Recent_Low_Fees,0.3,0.7,72,1005.3060021845953,0.21654552857883322,-5.306002184595298,0.21654552857883325,0.0,100.0,-2.667684833148087,5.332867905482658,0.000270008880626973,0.002187943514917931,8.103227974714853,2.7685551489257368e-05,0.006817501136249939,7.286453327827001e-05,0.31303648872635836,0,9385.75813662496,1.0053060021845952,0.0,0,0.0,-5.330140511527764,1.0,0.05106965369913289,6.531898250384453e-08
July_2022_Spike,0.3,0.7,144,1005.3639042918334,0.22273753349439104,-5.363904291833332,0.22273753349439107,0.0,100.0,-2.625291485793241,5.42774223475692,0.00027001803162469485,0.0021880176700201817,8.103227983905034,2.768648982420842e-05,0.006817732198997506,7.28670027742588e-05,0.31305291366462307,0,63.44358795759234,1.0053639042918334,0.0,0,0.0,-5.353216256426299,1.0,0.05107896089394522,3.5006466227277254e-05
May_2022_UST_Crash,0.3,0.7,144,1005.3425978837208,0.2292404138412033,-5.3425978837210195,0.22924041384120328,0.0,100.0,-3.015188492146649,5.571986398156355,0.0002700405833610606,0.0021882004179966264,8.103228006550667,2.768880225866444e-05,0.006818301630476504,7.287308881793946e-05,0.3188251485470802,0,12.287225792759777,1.005342597883721,0.0,0,0.0,-5.150291831821039,1.0,0.0495777298247525,3.391160685448357e-06
May_2023_PEPE_Crisis,0.3,0.7,144,1005.1487972112395,0.2386397292759319,-5.1487972112396445,0.2386397292759319,0.0,100.0,-2.6453848205646864,5.390922047506365,0.0002700487544563221,0.0021882666324601224,8.103228014754848,2.7689640115311914e-05,0.0068185079506810475,7.287529398808882e-05,0.3129794794552645,0,11.449278173415777,1.0051487972112396,0.0,0,0.0,-4.958360387189424,1.0,0.051169315119337734,1.592937356603926e-07
Recent_Low_Fees,0.3,0.7,144,1005.3342376189999,0.2176299736419476,-5.334237618999805,0.2176299736419476,0.0,100.0,-2.681771609937414,5.361231140927657,0.000270008880626973,0.002187943514917931,8.103227974714853,2.7685551489257368e-05,0.006817501136249939,7.286453327827001e-05,0.31303648872635836,0,9435.675796778822,1.0053342376189998,0.0,0,0.0,-5.358612053955989,1.0,0.05106965369913289,3.345252971117722e-09
July_2022_Spike,0.3,0.7,288,1006.8486628257322,0.3446436384767401,-6.848662825732156,0.3446436384767401,0.0,100.0,-2.7688089802344393,6.928916370622346,0.00033651178208427967,0.0024237227946071202,7.202490146392844,5.027374203874183e-05,0.010541526649508517,9.564594625472109e-05,0.2506958985353105,0,80.97965034031189,1.0068486628257323,0.0,0,0.0,-6.855465738124332,1.0,0.07343086566392229,6.2391770315445945e-06
May_2022_UST_Crash,0.3,0.7,288,1006.6081094116311,0.38293244592759373,-6.608109411630869,0.38293244592759373,0.0,100.0,-2.0560304564939997,6.857071845440032,0.00034149469528190813,0.00248444156832869,7.275198129440203,4.6623136559045746e-05,0.010705009558607275,9.71413948218713e-05,0.26169731245092986,0,15.11158414838501,1.006608109411631,0.0,0,0.0,-6.4363024457123,1.0,0.0716730453287406,2.069884164405947e-06
May_2023_PEPE_Crisis,0.3,0.7,288,1006.6138798418318,0.34944857151168734,-6.613879841831851,0.34944857151168734,0.0,100.0,-2.5830921669914915,6.871299864675734,0.0003345167525710243,0.0024339750042797876,7.2760930075183845,4.6742366401380144e-05,0.010547612982951739,9.482359651127521e-05,0.25556852245465345,0,14.578516417004623,1.0066138798418318,0.0,0,0.0,-6.4395706136734985,1.0,0.07240866462175652,5.505326900240044e-06
Recent_Low_Fees,0.3,0.7,288,1006.5538805173969,0.3820993752142452,-6.55388051739688,0.3820993752142452,0.0,100.0,-2.166367545014964,6.604214087463902,0.0003627507508503546,0.0025345057789961695,6.9869070513426115,5.7999037178628575e-05,0.01243975353805718,0.00010505275440536967,0.2343129984991752,0,11623.206083225026,1.006553880517397,0.0,0,0.0,-6.597677324968077,1.0,0.0819167865154567,1.5118928110214627e-06
July_2022_Spike,0.3,0.7,576,1009.7263908451115,0.6670672227082103,-9.726390845111567,0.6670672227082102,0.0,100.0,-2.7856180054388915,9.861702613212174,0.0004785751782985442,0.0028497548342510367,5.954664937664832,0.00020705299584351878,0.015980123883006514,0.0001491295125489438,0.15590745368147108,0,115.21608790359575,1.0097263908451115,0.0,0,0.0,-9.785029011559493,1.0,0.12342384343069561,2.434864164438805e-06
May_2022_UST_Crash,0.3,0.7,576,1009.4379916350553,0.6578631699708671,-9.43799163505523,0.657863169970867,0.0,100.0,-2.788282315804963,9.734283064877104,0.0004847289221079059,0.0028694865828711477,5.919775882967365,0.00021677237623155752,0.016214952195656687,0.00015161034663329807,0.16049160808518492,0,21.44739871952527,1.0094379916350553,0.0,0,0.0,-9.32117797406072,1.0,0.12170349396225909,8.415208608008146e-07
May_2023_PEPE_Crisis,0.3,0.7,576,1008.9829422724073,0.6288289720300863,-8.982942272407215,0.6288289720300861,0.0,100.0,-2.442000116147824,9.284606461219255,0.0005024228898085327,0.002907818982280208,5.787592566469937,0.00028262667193516854,0.01625300799319934,0.00015836040332432334,0.14292640610087204,0,19.700267016651836,1.0089829422724073,0.0,0,0.0,-8.863926267728669,1.0,0.13201459584742525,0.00017194804894410937
Recent_Low_Fees,0.3,0.7,576,1009.6014423301548,0.6522295094391558,-9.601442330154857,0.6522295094391558,0.0,100.0,-2.625347665110553,9.698037328969917,0.0004803985123785535,0.0028522002421734853,5.937154609517098,0.000217397608923207,0.015703254720827103,0.00014972254198039738,0.15465494995125018,0,17068.039412429403,1.0096014423301547,0.0,0,0.0,-9.676673630344164,1.0,0.12405316594633077,5.324861251311068e-06
July_2022_Spike,0.3,0.9,6,1005.0329990913273,0.2267156923695303,-5.032999091327312,0.22671569236953026,0.0,100.0,-2.2695390296348705,5.0975109496732784,0.00027001803162469485,0.0021880176700201817,8.103227983905034,2.768648982420842e-05,0.006817732198997506,7.28670027742588e-05,0.31305291366462307,0,59.58751417032618,1.0050329990913274,0.0,0,0.0,-5.022880311386291,1.0,0.05107896089394522,4.5461103141116377e-07
May_2022_UST_Crash,0.3,0.9,6,1005.5809656912055,0.24127453220381023,-5.580965691205413,0.24127453220381026,0.0,100.0,-3.0614906323420428,5.8119876137161555,0.0002700405833610606,0.0021882004179966264,8.103228006550667,2.768880225866444e-05,0.006818301630476504,7.287308881793946e-05,0.3188251485470802,0,12.81423848039469,1.0055809656912056,0.0,0,0.0,-5.390256150965564,1.0,0.0495777298247525,1.9271057999302577e-08
May_2023_PEPE_Crisis,0.3,0.9,6,1004.7163147324894,0.2284027987890271,-4.716314732489351,0.22840279878902714,0.0,100.0,-2.3479382698890277,4.956523619579457,0.0002700487544563221,0.0021882666324601224,8.103228014754848,2.7689640115311914e-05,0.0068185079506810475,7.287529398808882e-05,0.3129794794552645,0,10.531838773504242,1.0047163147324893,0.0,0,0.0,-4.524094721162447,1.0,0.051169315119337734,0.00010993640409906255
Recent_Low_Fees,0.3,0.9,6,1005.6675168605034,0.2284978958568165,-5.667516860503359,0.22849789585681643,0.0,100.0,-2.832356280731574,5.695506261453943,0.000270008880626973,0.002187943514917931,8.103227974714853,2.7685551489257368e-05,0.006817501136249939,7.286453327827001e-05,0.31303648872635836,0,10023.9671663587,1.0056675168605034,0.0,0,0.0,-5.692849160138872,1.0,0.05106965369913289,4.246154735295527e-06
July_2022_Spike,0.3,0.9,12,1005.3404874953144,0.20871634769712774,-5.340487495314319,0.2087163476971277,0.0,100.0,-2.7902101463910185,5.403162076301783,0.00027001803162469485,0.0021880176700201817,8.103227983905034,2.768648982420842e-05,0.006817732198997506,7.28670027742588e-05,0.31305291366462307,0,63.154167120252026,1.0053404874953145,0.0,0,0.0,-5.328422746972547,1.0,0.05107896089394522,2.705459591871176e-07
May_2022_UST_Crash,0.3,0.9,12,1004.9029493940243,0.22205665723647947,-4.902949394024276,0.22205665723647947,0.0,100.0,-2.6751685732922397,5.131822568662983,0.0002700405833610606,0.0021882004179966264,8.103228006550667,2.768880225866444e-05,0.006818301630476504,7.287308881793946e-05,0.3188251485470802,0,11.320258079717535,1.0049029493940242,0.0,0,0.0,-4.710003731744729,1.0,0.0495777298247525,3.684064258489746e-05
May_2023_PEPE_Crisis,0.3,0.9,12,1005.1575817901182,0.2343054472161907,-5.157581790118236,0.2343054472161907,0.0,100.0,-2.7283025428926067,5.39916758456684,0.0002700487544563221,0.0021882666324601224,8.103228014754848,2.7689640115311914e-05,0.0068185079506810475,7.287529398808882e-05,0.3129794794552645,0,11.466838763542267,1.0051575817901182,0.0,0,0.0,-4.966672782620134,1.0,0.051169315119337734,8.768900735223041e-06
Recent_Low_Fees,0.3,0.9,12,1005.777710264632,0.21728523273235167,-5.777710264631976,0.21728523273235167,0.0,100.0,-3.1483678325655546,5.804916011563478,0.000270008880626973,0.002187943514917931,8.103227974714853,2.7685551489257368e-05,0.006817501136249939,7.286453327827001e-05,0.31303648872635836,0,10216.518759617702,1.005777710264632,0.0,0,0.0,-5.802292997369233,1.0,0.05106965369913289,1.0098813420873319e-05
July_2022_Spike,0.3,0.9,18,1005.2902250845349,0.22868355038882782,-5.290225084534817,0.22868355038882782,0.0,100.0,-2.584332251863998,5.355199954009436,0.00027001803162469485,0.0021880176700201817,8.103227983905034,2.768648982420842e-05,0.006817732198997506,7.28670027742588e-05,0.31305291366462307,0,62.59728878504843,1.0052902250845348,0.0,0,0.0,-5.280717900161602,1.0,0.05107896089394522,1.1552493819036925e-05
May_2022_UST_Crash,0.3,0.9,18,1004.9970719340604,0.23734271700504242,-4.997071934060269,0.23734271700504242,0.0,100.0,-2.5163637153212903,5.227494027356897,0.0002700405833610606,0.0021882004179966264,8.103228006550667,2.768880225866444e-05,0.006818301630476504,7.287308881793946e-05,0.3188251485470802,0,11.531017899678826,1.0049970719340604,0.0,0,0.0,-4.80596870943383,1.0,0.0495777298247525,6.854789635164994e-07
May_2023_PEPE_Crisis,0.3,0.9,18,1004.901449098773,0.2456912500629091,-4.901449098773055,0.2456912500629091,0.0,100.0,-2.2457181720087647,5.1442791188790125,0.0002700487544563221,0.0021882666324601224,8.103228014754848,2.7689640115311914e-05,0.0068185079506810475,7.287529398808882e-05,0.3129794794552645,0,10.928118380181548,1.004901449098773,0.0,0,0.0,-4.711671830747582,1.0,0.051169315119337734,2.1489781405875273e-07
Recent_Low_Fees,0.3,0.9,18,1005.1623689743672,0.2038685814748669,-5.162368974367139,0.2038685814748669,0.0,100.0,-2.669280077341682,5.187471136067302,0.000270008880626973,0.002187943514917931,8.103227974714853,2.7685551489257368e-05,0.006817501136249939,7.286453327827001e-05,0.31303648872635836,0,9129.875638562386,1.0051623689743672,0.0,0,0.0,-5.1848744516836405,1.0,0.05106965369913289,0.00017552740234163676
July_2022_Spike,0.3,0.9,36,1006.061390298281,0.2221361923640306,-6.061390298281034,0.2221361923640306,0.0,100.0,-3.3530022368960317,6.125403227064453,0.00027001803162469485,0.0021880176700201817,8.103227983905034,2.768648982420842e-05,0.006817732198997506,7.28670027742588e-05,0.31305291366462307,0,71.58634272105576,1.0060613902982811,0.0,0,0.0,-6.0507767378196435,1.0,0.05107896089394522,1.0413783549991244e-05
May_2022_UST_Crash,0.3,0.9,36,1004.8833157148006,0.24272471482242378,-4.883315714800601,0.24272471482242375,0.0,100.0,-2.3184516074561543,5.114030475520735,0.0002700405833610606,0.0021882004179966264,8.103228006550667,2.768880225866444e-05,0.006818301630476504,7.287308881793946e-05,0.3188251485470802,0,11.281498115306297,1.0048833157148005,0.0,0,0.0,-4.692355408675411,1.0,0.0495777298247525,2.1475766036918154e-05
May_2023_PEPE_Crisis,0.3,0.9,36,1005.2952715344503,0.23547622061239978,-5.295271534450308,0.23547622061239978,0.0,100.0,-2.757252475797941,5.536327334087332,0.0002700487544563221,0.0021882666324601224,8.103228014754848,2.7689640115311914e-05,0.0068185079506810475,7.287529398808882e-05,0.3129794794552645,0,11.756613728296115,1.0052952715344503,0.0,0,0.0,-5.103836380540264,1.0,0.051169315119337734,4.399859030523294e-06
Recent_Low_Fees,0.3,0.9,36,1005.7558020759254,0.23197380683858995,-5.755802075925422,0.23197380683858998,0.0,100.0,-2.879447419789244,5.784146654638903,0.000270008880626973,0.002187943514917931,8.103227974714853,2.7685551489257368e-05,0.006817501136249939,7.286453327827001e-05,0.31303648872635836,0,10179.96764051662,1.0057558020759254,0.0,0,0.0,-5.781629290478923,1.0,0.05106965369913289,2.520512883119759e-07
July_2022_Spike,0.3,0.9,72,1005.3463701940375,0.20399473943280202,-5.346370194037406,0.20399473943280202,0.0,100.0,-2.8545309127166547,5.408129156840914,0.00027001803162469485,0.0021880176700201817,8.103227983905034,2.768648982420842e-05,0.006817732198997506,7.28670027742588e-05,0.31305291366462307,0,63.21481353292155,1.0053463701940375,0.0,0,0.0,-5.33361790767712,1.0,0.05107896089394522,1.5983716097666176e-05
May_2022_UST_Crash,0.3,0.9,72,1005.7223565453646,0.23727921339439742,-5.722356545364587,0.23727921339439742,0.0,100.0,-3.268700333476204,5.953098785782231,0.0002700405833610606,0.0021882004179966264,8.103228006550667,2.768880225866444e-05,0.006818301630476504,7.287308881793946e-05,0.3188251485470802,0,13.124192816479702,1.0057223565453646,0.0,0,0.0,-5.53138681318128,1.0,0.0495777298247525,1.3570425133881535e-06
May_2023_PEPE_Crisis,0.3,0.9,72,1004.6174808647121,0.22819248776564155,-4.617480864712084,0.22819248776564155,0.0,100.0,-2.268748269797811,4.858024260321372,0.0002700487544563221,0.0021882666324601224,8.103228014754848,2.7689640115311914e-05,0.0068185079506810475,7.287529398808882e-05,0.3129794794552645,0,10.323518636562241,1.0046174808647121,0.0,0,0.0,-4.425487416833652,1.0,0.051169315119337734,5.71004102897034e-05
Recent_Low_Fees,0.3,0.9,72,1005.1867905297613,0.2191246125151943,-5.186790529761381,0.2191246125151943,0.0,100.0,-2.5114791232095968,5.213591176026966,0.000270008880626973,0.002187943514917931,8.103227974714853,2.7685551489257368e-05,0.006817501136249939,7.286453327827001e-05,0.31303648872635836,0,9175.844320448043,1.0051867905297613,0.0,0,0.0,-5.2109600027599186,1.0,0.05106965369913289,0.0001108404967200541
July_2022_Spike,0.3,0.9,144,1004.8583912968394,0.1986569143265714,-4.858391296839395,0.1986569143265714,0.0,100.0,-2.4014435924797226,4.919588240313942,0.00027001803162469485,0.0021880176700201817,8.103227983905034,2.768648982420842e-05,0.006817732198997506,7.28670027742588e-05,0.31305291366462307,0,57.51115734569374,1.0048583912968394,0.0,0,0.0,-4.845006851563392,1.0,0.05107896089394522,1.8421451778595042e-05
May_2022_UST_Crash,0.3,0.9,144,1005.3031181553655,0.23643060797513574,-5.3031181553655165,0.23643060797513574,0.0,100.0,-2.898613611940732,5.534043280716219,0.0002700405833610606,0.0021882004179966264,8.103228006550667,2.768880225866444e-05,0.006818301630476504,7.287308881793946e-05,0.3188251485470802,0,12.20385744582368,1.0053031181553655,0.0,0,0.0,-5.112331997627507,1.0,0.0495777298247525,8.976263809328898e-06
May_2023_PEPE_Crisis,0.3,0.9,144,1005.2375740443126,0.2353090420076554,-5.237574044312673,0.23530904200765537,0.0,100.0,-2.767649125031312,5.478927663139075,0.0002700487544563221,0.0021882666324601224,8.103228014754848,2.7689640115311914e-05,0.0068185079506810475,7.287529398808882e-05,0.3129794794552645,0,11.635375288808747,1.0052375740443127,0.0,0,0.0,-5.046448828460541,1.0,0.051169315119337734,2.088553141975989e-06
Recent_Low_Fees,0.3,0.9,144,1005.3450697249293,0.2071947651377838,-5.34506972492932,0.2071947651377838,0.0,100.0,-2.8328447170076743,5.371008038420655,0.000270008880626973,0.002187943514917931,8.103227974714853,2.7685551489257368e-05,0.006817501136249939,7.286453327827001e-05,0.31303648872635836,0,9452.885853573296,1.0053450697249293,0.0,0,0.0,-5.368604201826566,1.0,0.05106965369913289,3.9358548696095576e-05
July_2022_Spike,0.3,0.9,288,1005.970457679827,0.2683148832074873,-5.970457679827035,0.2683148832074873,0.0,100.0,-2.5942384970597914,6.038985530192804,0.0002969603994216601,0.0023033709522390527,7.756491965679402,3.321178272973529e-05,0.00817832242152421,8.177928751372925e-05,0.28923227085686354,0,70.5818999197097,1.005970457679827,0.0,0,0.0,-5.964729235886182,1.0,0.05956187504535668,1.9778423730850163e-10
May_2022_UST_Crash,0.3,0.9,288,1005.6832498077819,0.26299966884720305,-5.683249807781707,0.262999668847203,0.0,100.0,-2.8767864969383936,5.917984944984255,0.00029617096621055097,0.0022820627144677337,7.70522088530917,3.468523031220692e-05,0.008525184347049715,8.163316228778588e-05,0.29219101496041966,0,13.047827839551319,1.005683249807782,0.0,0,0.0,-5.496615868013663,1.0,0.05800955206750101,6.074193912666599e-07
May_2023_PEPE_Crisis,0.3,0.9,288,1005.6828150319525,0.2701908506940293,-5.682815031952425,0.27019085069402937,0.0,100.0,-2.7070552050979586,5.928812788101254,0.00029918990542567275,0.0023006835745675593,7.689709889423773,3.483067100718941e-05,0.008565610086847709,8.260082022211923e-05,0.28480413528615645,0,12.586702271650585,1.0056828150319526,0.0,0,0.0,-5.496755056343796,1.0,0.06069209299155395,1.3773171825643884e-06
Recent_Low_Fees,0.3,0.9,288,1005.9582355481066,0.28696492049809547,-5.958235548106735,0.2869649204980955,0.0,100.0,-2.6315848023255057,5.995002463408582,0.00031100027190583967,0.002334509611432107,7.506455210235049,3.921500224698101e-05,0.009626144174478274,8.677738718722018e-05,0.2722206006162382,0,10551.053505822247,1.0059582355481065,0.0,0,0.0,-5.991491559297321,1.0,0.06479190347884325,3.340256955375322e-06
July_2022_Spike,0.3,0.9,576,1008.5349606108933,0.5307323129073334,-8.534960610893274,0.5307323129073334,0.0,100.0,-2.5987173325368076,8.643955933025268,0.000422273501826943,0.002699090580463971,6.391806657975233,0.00011366772754446644,0.014299309116303211,0.00012722874243174714,0.18987589030107388,0,101.00017709125135,1.0085349606108933,0.0,0,0.0,-8.570354596868413,1.0,0.10334595966631792,1.4274771038496595e-06
May_2022_UST_Crash,0.3,0.9,576,1008.1150934155172,0.5380996293952651,-8.11509341551715,0.5380996293952652,0.0,100.0,-2.255708046907671,8.39104477949877,0.0004403494778590209,0.0027559043254077784,6.258448037243021,0.00013323108551871829,0.014810778314702611,0.00013411012050387164,0.18663063448276285,0,18.490665590318013,1.0081150934155172,0.0,0,0.0,-7.974893949916975,1.0,0.10630441279006453,2.7008214527081594e-09
May_2023_PEPE_Crisis,0.3,0.9,576,1008.3236175588873,0.5175226498916581,-8.32361755888735,0.5175226498916581,0.0,100.0,-2.654993412513363,8.60725994000984,0.00042343824844840713,0.002699462937484515,6.3751041559804325,0.00011719754439743285,0.014380648957910356,0.00012766851260249365,0.1885734945031724,0,18.252942609064508,1.0083236175588874,0.0,0,0.0,-8.178842909655714,1.0,0.10399804555590952,3.793590958478364e-06
Recent_Low_Fees,0.3,0.9,576,1008.4819360593302,0.5520114240661388,-8.481936059330247,0.5520114240661389,0.0,100.0,-2.5528914368026108,8.559881872823553,0.00043236103992184125,0.0027326192186370407,6.320225381849904,0.0001221798116056266,0.015000668079918539,0.0001311560056551286,0.18418808841524048,0,15064.999176833519,1.0084819360593302,0.0,0,0.0,-8.54763632354556,1.0,0.10682552669735934,1.1840232106628941e-07
July_2022_Spike,0.5,0.1,6,1009.085847933068,0.33291419311041487,-9.085847933067939,0.33291419311041487,0.0,100.0,-5.085160921363013,9.163273956959756,0.0004500241230204988,0.0036466968484422653,8.103336381094746,4.6144149707014035e-05,0.011362886998329175,0.00012144513610396494,0.3130525823568491,0,107.06049876898447,1.009085847933068,0.0,0,0.0,-9.089716908216179,1.0,0.0851317417467887,9.901156914125659e-08
May_2022_UST_Crash,0.5,0.1,6,1007.9562206610694,0.3554273944293324,-7.95622066106937,0.3554273944293324,0.0,100.0,-3.906524229513707,8.203074120058432,0.00045006170925225575,0.003647001428402455,8.10333639460615,4.614800376444074e-05,0.011363836050794175,0.00012145527879512022,0.31882480851302464,0,18.067635603637218,1.0079562206610695,0.0,0,0.0,-7.782277357499311,1.0,0.08262969002990907,6.312501630733586e-05
May_2023_PEPE_Crisis,0.5,0.1,6,1008.0134539959245,0.34004919913035564,-8.013453995924381,0.3400491991303556,0.0,100.0,-4.03056202831192,8.268930024758447,0.00045007532774598175,0.003647111785841416,8.103336399501133,4.6149400192186526e-05,0.011364179917801746,0.00012145895398237742,0.3129791482413772,0,17.530856185074985,1.0080134539959245,0.0,0,0.0,-7.837047528505616,1.0,0.08528233232042784,5.4684119069245566e-05
Recent_Low_Fees,0.5,0.1,6,1009.1859871878141,0.35201304317705373,-9.185987187814181,0.35201304317705373,0.0,100.0,-4.881227598679288,9.229507240983594,0.00045000887135581097,0.0036465732566054064,8.103336375611471,4.614258581542895e-05,0.0113625018937499,0.00012144102152361818,0.31303615742234725,0,16243.469107937704,1.0091859871878142,0.0,0,0.0,-9.225087569062174,1.0,0.08511622972611925,2.186148007330368e-08
July_2022_Spike,0.5,0.1,12,1008.9575499449065,0.35532919118653133,-8.957549944906416,0.3553291911865313,0.0,100.0,-4.640779812688606,9.037970756808477,0.0004500241230204988,0.0036466968484422653,8.103336381094746,4.6144149707014035e-05,0.011362886998329175,0.00012144513610396494,0.3130525823568491,0,105.59749910887248,1.0089575499449066,0.0,0,0.0,-8.964385855437342,1.0,0.0851317417467887,5.591273844935372e-05
May_2022_UST_Crash,0.5,0.1,12,1008.9388232753212,0.35870891033780294,-8.938823275321129,0.3587089103378029,0.0,100.0,-4.785200547560407,9.185758464474816,0.00045006170925225575,0.003647001428402455,8.10333639460615,4.614800376444074e-05,0.011363836050794175,0.00012145527879512022,0.31882480851302464,0,20.22535965517647,1.0089388232753211,0.0,0,0.0,-8.76475075756602,1.0,0.08262969002990907,1.8320126762517752e-08
